,transition_type,gene_segment,freq
23,3,TRBV21-1,-0.0015816835785786
24,3,TRBV23-1,-0.0047454526766074
25,3,TRBV24-1,0.0061256500535481
26,3,TRBV25-1,-0.0011651661235687
27,3,TRBV27,0.0001735922164046
28,3,TRBV28,0.0056879435562035
29,3,TRBV29-1,-0.0078880647452924
30,3,"TRBV3-1, TRBV3-2",8.916329095911113e-05
31,3,"TRBV3-1, TRBV3-2, TRBV6-1, TRBV6-5, TRBV6-6",2.37963225163183e-06
32,3,TRBV30,0.0039929837912498
33,3,TRBV4-1,-8.507274224579982e-05
34,3,"TRBV4-1, TRBV4-3",-0.0044206666657495
35,3,"TRBV4-2, TRBV4-3",0.0013083531135367
36,3,TRBV5-1,0.0002156643991755
37,3,TRBV5-3,2.37963225163183e-05
38,3,"TRBV5-3, TRBV5-5, TRBV5-8",2.37963225163183e-06
39,3,"TRBV5-3, TRBV5-5, TRBV5-8, TRBV11-3, TRBV7-9",2.37963225163183e-06
40,3,TRBV5-4,0.0005116209341007
41,3,"TRBV5-4, TRBV5-8",-0.0101987694725989
42,3,TRBV5-5,0.0005782079531598
43,3,"TRBV5-5, TRBV5-3",4.75926450326367e-06
44,3,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",-9.928295277654084e-05
45,3,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8, TRBV7-9",2.37963225163183e-06
46,3,"TRBV5-5, TRBV5-3, TRBV5-8",-0.0001534560457397
47,3,"TRBV5-5, TRBV5-6",-5.2857003377099936e-05
48,3,"TRBV5-5, TRBV5-8",7.1388967548955e-06
49,3,"TRBV5-5, TRBV5-8, TRBV5-6",1.90370580130547e-05
50,3,TRBV5-6,4.75926450326367e-05
51,3,"TRBV5-6, TRBV5-5",2.8555587019582e-05
52,3,"TRBV5-6, TRBV5-5, TRBV5-7",-0.0012033611775559
53,3,"TRBV5-6, TRBV5-7",0.000115460183689
54,3,"TRBV5-6, TRBV5-7, TRBV5-5",0.0003862402805316
55,3,"TRBV5-7, TRBV5-6",4.75926450326367e-05
56,3,TRBV5-8,0.0009113991523749
57,3,"TRBV5-8, TRBV5-4",-0.003213207825482
